AH Ver­se pureer­soep lin­zen-cour­get­te	Verse kant-en-klaar maaltijden, salades/Soepen  (vers uit de keuken)	2.99	548 g
AH Ver­se stamp­pot an­dij­vie	Verse kant-en-klaar maaltijden, salades/Stamppot  (vers uit de keuken)	4.19	505 g
AH Ver­se stamp­pot wit­lof ham-kaas	Verse kant-en-klaar maaltijden, salades/Stamppot  (vers uit de keuken)	4.29	550 g
AH Ver­se pas­ta car­bo­na­ra	Verse kant-en-klaar maaltijden, salades/Italiaans (vers uit de keuken)	3.29	450 g
AH Nood­le­soep sa­joer lo­deh	Verse kant-en-klaar maaltijden, salades/Soepen  (vers uit de keuken)	2.99	260 g
AH Ver­se la­sag­ne met pit­tig ge­hakt	Verse kant-en-klaar maaltijden, salades/Italiaans (vers uit de keuken)	3.97	450 g
AH Ver­se stamp­pot huts­pot	Verse kant-en-klaar maaltijden, salades/Stamppot  (vers uit de keuken)	3.99	560 g
AH Ver­se stamp­pot boe­ren­kool	Verse kant-en-klaar maaltijden, salades/Stamppot  (vers uit de keuken)	4.19	565 g
AH Ver­se stamp­pot bloem­kool prei en spek­jes	Verse kant-en-klaar maaltijden, salades/Stamppot  (vers uit de keuken)	4.49	575 g
AH Ver­se pas­ta kip-mas­car­po­ne	Verse kant-en-klaar maaltijden, salades/Italiaans (vers uit de keuken)	3.29	450 g
AH Rauw­kost kom­kom­mer	Verse kant-en-klaar maaltijden, salades/Rauwkost groente	1.19	150 g
AH Groe­ne sa­la­de Ita­li­aan­se mix	Verse kant-en-klaar maaltijden, salades/Groene salade	2.99	250 g
AH Groe­ne sa­la­de Cae­sar mix	Verse kant-en-klaar maaltijden, salades/Groene salade	2.99	285 g
AH Ou­de kaas sa­la­de	Verse kant-en-klaar maaltijden, salades/Huzarensalades	1.89	175 g
AH Rauw­kost ra­dijs­mix	Verse kant-en-klaar maaltijden, salades/Rauwkost groente	1.19	150 g
AH Rauw­kost pa­prika­mix	Verse kant-en-klaar maaltijden, salades/Rauwkost groente	1.19	150 g
AH BASIC To­nijn­sa­la­de	Verse kant-en-klaar maaltijden, salades/Vissalade	1.29	250 g
AH Hol­land­se rauw­kost	Verse kant-en-klaar maaltijden, salades/Rauwkost groente	1.19	150 g
AH Groe­ne sa­la­de to­maat-kom­kom­mer	Verse kant-en-klaar maaltijden, salades/Groene salade	2.49	340 g
AH Groen­te& quinoa-no­ten	Verse kant-en-klaar maaltijden, salades/Lunch salade	2.75	205 g
AH Groe­ne sa­la­de blau­we kaas-peer	Verse kant-en-klaar maaltijden, salades/Groene salade	3.49	277 g
AH Groe­ne sa­la­de boe­ren­mix	Verse kant-en-klaar maaltijden, salades/Groene salade	2.99	295 g
